,0,1,2,3,4,5,6,7
271,0.0896935728631,518.232,0.0896935728631,518.232,0.0896935728631,518.232,0.0896935728631,518.232
272,0.0910165105727,519.471,0.0910165105727,519.471,0.0910165105727,519.471,0.0910165105727,519.471
273,0.0928545000815,520.709,0.0928545000815,520.709,0.0928545000815,520.709,0.0928545000815,520.709
274,0.0965076268421,521.948,0.0965076268421,521.948,0.0965076268421,521.948,0.0965076268421,521.948
275,0.101760408691,523.186,0.101760408691,523.186,0.101760408691,523.186,0.101760408691,523.186
276,0.107770005631,524.425,0.107770005631,524.425,0.107770005631,524.425,0.107770005631,524.425
277,0.113663651475,525.663,0.113663651475,525.663,0.113663651475,525.663,0.113663651475,525.663
278,0.121183466189,526.902,0.121183466189,526.902,0.121183466189,526.902,0.121183466189,526.902
279,0.128525855248,528.14,0.128525855248,528.14,0.128525855248,528.14,0.128525855248,528.14
280,0.135976430802,529.379,0.135976430802,529.379,0.135976430802,529.379,0.135976430802,529.379
281,0.142854112488,530.617,0.142854112488,530.617,0.142854112488,530.617,0.142854112488,530.617
282,0.150391882701,531.856,0.150391882701,531.856,0.150391882701,531.856,0.150391882701,531.856
283,0.156759719671,533.094,0.156759719671,533.094,0.156759719671,533.094,0.156759719671,533.094
284,0.163198275627,534.333,0.163198275627,534.333,0.163198275627,534.333,0.163198275627,534.333
285,0.167356097735,535.571,0.167356097735,535.571,0.167356097735,535.571,0.167356097735,535.571
286,0.172678974684,536.81,0.172678974684,536.81,0.172678974684,536.81,0.172678974684,536.81
287,0.176835524772,538.048,0.176835524772,538.048,0.176835524772,538.048,0.176835524772,538.048
288,0.17978896802,539.287,0.17978896802,539.287,0.17978896802,539.287,0.17978896802,539.287
289,0.18039241814,540.525,0.18039241814,540.525,0.18039241814,540.525,0.18039241814,540.525
290,0.181970791195,541.764,0.181970791195,541.764,0.181970791195,541.764,0.181970791195,541.764
291,0.182187488439,543.002,0.182187488439,543.002,0.182187488439,543.002,0.182187488439,543.002
292,0.1809236188,544.241,0.1809236188,544.241,0.1809236188,544.241,0.1809236188,544.241
293,0.178299816195,545.479,0.178299816195,545.479,0.178299816195,545.479,0.178299816195,545.479
294,0.175098321324,546.724,0.175098321324,546.724,0.175098321324,546.724,0.175098321324,546.724
295,0.171807319664,547.975,0.171807319664,547.975,0.171807319664,547.975,0.171807319664,547.975
296,0.167884286802,549.225,0.167884286802,549.225,0.167884286802,549.225,0.167884286802,549.225
